id,title,abstract,publicationId,volume,issue,pages,year,month,location,citation,uploadedDate,enteredDate,enteredBy,pubMedId
AR00355,The role of pentoxifylline in the treatment of erectile dysfunction due to borderline arterial insufficiency.,"OBJECTIVE: To investigate the effects of pentoxifylline on penile blood flow and potency in patients with erectile dysfunction due to borderline arterial insufficiency. PATIENTS AND METHODS: Following a routine diagnostic evaluation, 36 patients with bord",PB194,77,4,563-5,1996,4,,"Pe&#351;kircio&#287;lu L, Karabulut A, Deniz E, Germiyano&#287;lu C, Erol D.The role of pentoxifylline in the treatment of erectile dysfunction due to borderline arterial insufficiency.Br J Urol. 1996 Apr;77(4):563-5.",,20070703,kathy,8777618
AR00682,The effect of bromocriptine in patients with benign prostatic hypertrophy.,A double blind trial of bromocriptine in the treatment of 14 patients with the symptoms of benign prostatic hypertrophy is reported. 5 patients did not complete the trial mainly because of side-effects due to an overdosage of bromocriptine. In the remaini,PB194,48,1,73-5,1976,2,,"Farrar DJ, Pryor JS. The effect of bromocriptine in patients with benign prostatic hypertrophy.  Br J Urol. 1976 Feb;48(1):73-5.",,20071015,kathy,57815
AR00683,The efficacy of bromocriptine in benign prostatic hypertrophy. A double-blind study.,"The efficacy and the safety of bromocriptine 7.5 mg daily were investigated in a double-blind versus placebo trial in 32 patients with troublesome symptoms from benign prostatic hypertrophy. Differences between the treatments in respect of uroflowmetry, r",PB194,60,2,150-2,1987,8,,"Van Poppel H, Boeckx G, Westelinck KJ, Vereecken RL, Baert L.The efficacy of bromocriptine in benign prostatic hypertrophy. A double-blind study.  Br J Urol. 1987 Aug;60(2):150-2.",,20071015,kathy,2444308
AR00357,Remission induction after pentoxifylline treatment in a patient with rheumatoid arthritis,"Pentoxifylline (POF) has been shown to have anti-inflammatory and immunomodulatory effects. including suppression of TNF-alpha production by activated macrophages, Th-1 response of T cells, and fibroblasts' proliferation and metalloproteinase production. ",PB195,37,6,810-5,1997,12,,"Ishii O, Yamada H, Ohya S, Moriuchi E, Kase C, Ichikawa Y, Yamasaki K.Remission induction after pentoxifylline treatment in a patient with rheumatoid arthritis.Ryumachi. 1997 Dec;37(6):810-5.",,20070703,kathy,9492569
AR00847,[An evaluation of efficacy of minocycline as an anti-rheumatic drug in patients with active and refractory rheumatoid arthritis,The efficacy and safety of minocycline was investigated in Japanese patients with rheumatoid arthritis (RA) who had already received more than three disease modifying anti-rheumatic drugs (DMARDs). Minocycline was administered at 100 mg twice a day to fif,PB195,38,6,801-9,1998,12,,"Kawanaka N, Yamamura M, Hashimoto H, Okamoto H, Morita Y, Kawashima M, Aita T, Okamoto A, Makino H. [An evaluation of efficacy of minocycline as an anti-rheumatic drug in patients with active and refractory rheumatoid arthritis. Ryumachi. 1998 Dec;38(6):8",,20071121,kathy,10047718
AR00359,Effect of concomitant use of pentoxifylline and alpha-tocopherol with radiotherapy on the clinical outcome of patients with stage IIIB non-small cell lung cancer: a randomized prospective clinical trial.,We evaluated the effects of pentoxifylline (PTX) and alpha-tocopherol on the clinical outcome of 66 patients with stage IIIB non-small cell lung cancer in a randomized clinical trial. All patients received 46 Gy of external radiotherapy to the primary tum,PB196,23,2,185-9,2006,,,"Misirlioglu CH, Erkal H, Elgin Y, Ugur I, Altundag K.Effect of concomitant use of pentoxifylline and alpha-tocopherol with radiotherapy on the clinical outcome of patients with stage IIIB non-small cell lung cancer: a randomized prospective clinical trial",,20070704,kathy,16720918
AR01199,The efficacy of tamoxifen in patients with advanced epithelial ovarian cancer.,"BACKGROUND: Activity of tamoxifen as a salvage therapy in patients with advanced epithelial ovarian cancer was evaluated by a number of studies. In this study, we evaluated efficacy of tamoxifen in our patients with platinum-resistant epithelial ovarian c",PB196,24,1,39-43,2007,,,"Karagol H, Saip P, Uygun K, Caloglu M, Eralp Y, Tas F, Aydiner A, Topuz E. The efficacy of tamoxifen in patients with advanced epithelial ovarian cancer. Med Oncol. 2007;24(1):39-43.",,20080128,kathy,17673810
AR00360,Effect of pentoxifylline on radiation response of non-small cell lung cancer: a phase III randomized multicenter trial.,"PURPOSES: The objectives of this prospective clinical trial were to determine whether pentoxifylline improves the radiation response and survival in patients with non-small cell lung cancer. MATERIALS AND METHODS: From July 1993 through October 1994, 64 p",PB197,56,2,175-9,2000,8,,"Kwon HC, Kim SK, Chung WK, Cho MJ, Kim JS, Kim JS, Moon SR, Park WY, Ahn SJ, Oh YK, Yun HG, Na BS.Effect of pentoxifylline on radiation response of non-small cell lung cancer: a phase III randomized multicenter trial.Radiother Oncol. 2000 Aug;56(2):175-9.",,20070704,kathy,10927136
AR00363,Potentiation of antimetastatic activity of pentoxifylline in B16F10 and B16F1 melanoma cells through inhibition of glutathione content.,PURPOSE: The aim of this work is to evaluate the antioxidative activity of antimetastatic agent pentoxifylline (PTX) in B16F10 and B16F1 melanoma cells. MATERIALS AND METHODS: B16F10 and B16F1 cell lines were treated with PTX with different doses at diffe,PB198,18,4,559-64,2003,8,,"Shukla V, Gude RP.Potentiation of antimetastatic activity of pentoxifylline in B16F10 and B16F1 melanoma cells through inhibition of glutathione content. Cancer Biother Radiopharm. 2003 Aug;18(4):559-64.",,20070705,kathy,14503950
AR00670,"Somatostatin, retinoids, melatonin, vitamin D, bromocriptine, and cyclophosphamide in advanced non-small-cell lung cancer patients with low performance status.","BACKGROUND: The prognosis of low performance status (PS) patients with advanced non-small-cell-lung cancer (NSCLC) is dismal. In these patients, we have determined the survival, clinical benefits, and toxicity of a multidrug regimen, based on cyclophospha",PB198,21,1,68-73,2006,2,,"Norsa A, Martino V. Somatostatin, retinoids, melatonin, vitamin D, bromocriptine, and cyclophosphamide in advanced non-small-cell lung cancer patients with low performance status.  Cancer Biother Radiopharm. 2006 Feb;21(1):68-73.",,20071014,kathy,16480333
AR00676,"Cyclophosphamide plus somatostatin, bromocriptin, retinoids, melatonin and ACTH in the treatment of low-grade non-Hodgkin's lymphomas at advanced stage: results of a phase II trial.","PURPOSE: Somatostatin, prolactin, retinoids, melatonin and ACTH have been shown to influence the lymphatic growth, and the action of the cyclophosphamide in lymphoproliferative disorders is well known. This provided the rationale to conduct, in patients w",PB198,16,2,171-7,2001,4,,"Todisco M, Casaccia P, Rossi N. Cyclophosphamide plus somatostatin, bromocriptin, retinoids, melatonin and ACTH in the treatment of low-grade non-Hodgkin's lymphomas at advanced stage: results of a phase II trial.  Cancer Biother Radiopharm. 2001 Apr;16(2",,20071015,kathy,11385964
AR00364,Major healing of refractory mandible osteoradionecrosis after treatment combining pentoxifylline and tocopherol: a phase II trial.,BACKGROUND: Osteoradionecrosis (ORN) is a nonhealing wound of the bone that is difficult to manage. Is a treatment combining pentoxifylline (PTX) and tocopherol (vitamin E) boosted by clodronate effective in reversing this fibronecrotic process? METHODS: ,PB199,27,2,114-23,2005,2,,"Delanian S, Depondt J, Lefaix JL.Major healing of refractory mandible osteoradionecrosis after treatment combining pentoxifylline and tocopherol: a phase II trial. Head Neck. 2005 Feb;27(2):114-23.",,20070705,kathy,15641107
AR00036,Cimetidine increases survival of colorectal cancer patients with high levels of sialyl Lewis-X and sialyl Lewis-A epitope expression on tumour cells,"Cimetidine has been shown to have beneficial effects in colorectal cancer patients. In this study, a total of 64 colorectal cancer patients who received curative operation were examined for the effects of cimetidine treatment on survival and recurrence. T",PB20,86,2,161-167,2002,,,"British J Ca;2002, vol. 86, no2, pp. 161-167 ",,20070306,kathy,
AR00084,A phase II trial of the vitamin D analogue Seocalcitol (EB1089) in patients with inoperable pancreatic cancer,"Inoperable cancer of the exocrine pancreas responds poorly to most conventional anti-cancer agents, and new agents are required to palliate this disease. Seocalcitol (EB1089), a vitamin D analogue, can inhibit growth, induce differentiation and induce apo",PB20,86,,680-685,2002,0,,"British Journal of Cancer (2002) 86, 680-685",,20070313,kathy,
AR00097,"PTK (protein tyrosine kinase)-6 and HER2 and 4, but not HER1 and 3 predict long-term survival in breast carcinomas","The HER receptors are of therapeutic and prognostic significance in breast cancer, and their function is modulated by cytoplasmic tyrosine kinases like PTK6 (brk). We performed a retrospective study on archival breast cancer samples from patients with lon",PB20,96,,801-807,2007,,,"British Journal of Cancer (2007) 96, 801-807",,20070315,kathy,
AR00099,Survivin is an independent predictor of short-term survival in poor prognostic breast cancer patients.,"Established clinico-pathological factors can place patients with breast cancer into good and poor prognostic categories, but even within these groups behaviour and response to treatment can differ. This study examined the value of cell cycle and apoptotic",PB20,,,,2007,2,,Br J Cancer. 2007 Feb 6,,20070318,kathy,
AR00102,Betulinic acid augments the inhibitory effects of vincristine on growth and lung metastasis of B16F10 melanoma cells in mice,"We examined the antitumour effect of a combination of betulinic acid (BA) and vincristine (VCR) on murine melanoma B16F10 cells in vitro and in vivo. Betulinic acid, a pentacyclic triterpene, showed a synergistic cytotoxic effect on melanoma cells by comb",PB20,90,,1672-1678,2004,,,"British Journal of Cancer (2004) 90, 1672-1678",,20070318,kathy,
AR00626,Dietary restriction reduces angiogenesis and growth in an orthotopic mouse brain tumour model.,"Diet and lifestyle produce major effects on tumour incidence, prevalence, and natural history. Moderate dietary restriction has long been recognised as a natural therapy that improves health, promotes longevity, and reduces both the incidence and growth o",PB20,86,10,1615-21,2002,5,,"Mukherjee P, El-Abbadi MM, Kasperzyk JL, Ranes MK, Seyfried TN. Dietary restriction reduces angiogenesis and growth in an orthotopic mouse brain tumour model. Br J Cancer. 2002 May 20;86(10):1615-21",,20070918,kathy,12085212
AR01039,Effect of zoledronic acid on the doxycycline-induced decrease in tumour burden in a bone metastasis model of human breast cancer.,Bone is one of the most frequent sites for metastasis in breast cancer patients often resulting in significant clinical morbidity and mortality. Bisphosphonates are currently the standard of care for breast cancer patients with bone metastasis. We have sh,PB20,96,10,1526-31,2007,5,,"Duivenvoorden WC, Vukmirovi&#263;-Popovi&#263; S, Kalina M, Seidlitz E, Singh G. Effect of zoledronic acid on the doxycycline-induced decrease in tumour burden in a bone metastasis model of human breast cancer. Br J Cancer. 2007 May 21;96(10):1526-31.",,20071226,kathy,17437017
AR01097,"COX-2 inhibitor celecoxib prevents chronic morphine-induced promotion of angiogenesis, tumour growth, metastasis and mortality, without compromising analgesia.","Morphine and its congener opioids are the main therapy for severe pain in cancer. However, chronic morphine treatment stimulates angiogenesis and tumour growth in mice. We examined if celecoxib (a cyclooxygenase-2 (COX-2) inhibitor) prevents morphine-indu",PB20,97,11,1523-31,2007,12,AR-20071231-32941.pdf,"Farooqui M, Li Y, Rogers T, Poonawala T, Griffin RJ, Song CW, Gupta K.COX-2 inhibitor celecoxib prevents chronic morphine-induced promotion of angiogenesis, tumour growth, metastasis and mortality, without compromising analgesia. Br J Cancer. 2007 Dec 3;9",,20071231,kathy,17971769
AR01128,The effect of an oral nutritional supplement enriched with fish oil on weight-loss in patients with pancreatic cancer.,Previous studies have suggested that administration of oral eicosapentaenoic acid (EPA) will stabilize weight in patients with advanced pancreatic cancer. The aim of the present study was to determine if a combination of EPA with a conventional oral nutri,PB20,81,1,80-6,1999,9,,"Barber MD, Ross JA, Voss AC, Tisdale MJ, Fearon KC.The effect of an oral nutritional supplement enriched with fish oil on weight-loss in patients with pancreatic cancer.Br J Cancer. 1999 Sep;81(1):80-6. ",,20080113,kathy,10487616
AR01140,A phase II study of tamoxifen plus melatonin in metastatic solid tumour patients.,"Preliminary data would suggest that the pineal hormone, melatonin (MLT), may enhance tamoxifen (TMX) anti-tumour efficacy. Both MLT and TMX have been used as single agents in the palliative treatment of metastatic neoplasms, other than the classical hormo",PB20,74,9,1466-8,1996,11,,"Lissoni P, Paolorossi F, Tancini G, Ardizzoia A, Barni S, Brivio F, Maestroni GJ, Chilelli M.A phase II study of tamoxifen plus melatonin in metastatic solid tumour patients. Br J Cancer. 1996 Nov;74(9):1466-8.",,20080113,kathy,8912546
AR01195,The effect of tamoxifen and cisplatin on the disease-free and overall survival of patients with high risk malignant melanoma.,"The adjuvant treatment of high-risk malignant melanoma remains problematic. Previously we reported moderate success in the treatment of metastatic disease using tamoxifen, cisplatin, dacarbazine and carmustine. Based upon data that suggested tamoxifen and",PB20,83,1,16-21,2000,7,,"McClay EF, McClay ME, Monroe L, Baron PL, Cole DJ, O'Brien PH, Metcalf JS, Maize JC.The effect of tamoxifen and cisplatin on the disease-free and overall survival of patients with high risk malignant melanoma.Br J Cancer. 2000 Jul;83(1):16-21. ",,20080128,kathy,10883662
